unirt,text,label
9242,"He compared two jackets by feel, not by hype, rubbing the fabric between his fingers. One had better stitching, a smoother zipper, and pockets that actually sat where hands wanted to rest. He chose the one with a lighter weight and a cleaner fit across the shoulders. On the walk home, the quality difference kept showing up in small ways.",single
9242,"The company opened a small office in Aarhus, but their shipping partner operated out of Hamburg. When she called support, the agent mentioned their billing team sat in Dublin even though the brand sounded local. The invoice listed three city addresses, each tied to a different department. By the end of the call, she understood the business lived in several places at once.",single
9242,"He booked a meeting in Copenhagen, then realized the supplier’s main warehouse was in Malmö. The website listed locations by city for each division, and the map pins made it obvious who handled what. A receptionist explained that the organization’s legal address was in London, while the engineers worked in Berlin. The geography felt like part of the operation, not an afterthought.",single
9242,"Marta’s laptop sat open on the table, but Marta’s attention was on the conversation. The dog’s leash was tangled with the stroller’s strap, and the neighbor’s keys had somehow ended up in his pocket. Someone joked about the café’s music being too loud, and nobody disagreed. By the time they left, the group’s plan had become a shared plan.",single
9242,"The coach’s whistle echoed across the field, and the team’s mood shifted immediately. Jonas’s water bottle rolled under the bench, so he grabbed it and muttered that the bottle’s cap always came loose. Later, the referee’s report landed in the inbox with the player’s name misspelled. It was a small mistake, but it made the whole document feel careless.",single
9242,"She forgot her phone on the counter, but mine was already in my hand. When the cashier asked whose card to use, hers was declined and he offered his without making it awkward. The ticket in your pocket turned out to be the right one, so the line moved faster. By the time they sat down, the moment belonged to all of them, not just one person.",single
9242,"He pointed to the sweater and said it was hers, not his, even though he had bought it. The keys were yours if you wanted to drive, and mine if you didn’t trust the parking lot. She laughed and said the decision was theirs anyway, since everyone was going. The simple pronouns settled the argument faster than any explanation could.",single
9242,"The order form showed 48 units, but only 46 arrived on the pallet. He counted again, then wrote the numbers in a neat column so no one could argue later. The receipt listed 3 boxes and 12 loose items, which didn’t match the shipment note. By the time the discrepancy was reported, the exact counts were the only thing anyone trusted.",single
9242,"She measured 250 milliliters of milk and set a timer for 12 minutes, refusing to guess. The recipe called for 2 eggs, but the carton had only 1 left, so she adjusted the batch size on the fly. When the scale read 0.7 kilograms, she stopped adding flour immediately. The final total came out clean, and that made the whole kitchen feel organized.",single
9242,"In the Stockholm store, the new blender stood out for its quiet motor and solid weight. The manager said the company’s flagship was in Copenhagen, and he added that Lars’s team would handle returns from there. She checked the tag and smiled, saying the display model was hers to test today, not his. The stock count read 27 units, and she took exactly one home.",mixed
9242,"He toured the Berlin showroom to inspect a chair’s build quality, focusing on the frame and the fabric’s durability. The brand’s headquarters were listed in Paris, but their customer service routed calls through Dublin. When he asked about ownership, the rep clarified that the warranty was the company’s responsibility, while the sample on the floor was theirs to loan. The invoice showed 3 deliveries and 14 replacement parts, and he circled every number before signing.",mixed
9242,"The cosmetics line launched in Milan, yet the business address on the box pointed to Amsterdam. She admired the product’s finish, then joked that Elena’s favorite shade was always the first to sell out. He handed her the tester and said it was hers to keep, while his belonged behind the counter. The daily report listed 62 sales, and the store hit the target with room to spare.",mixed
9242,"A small café in Copenhagen started selling a locally made kettle that felt surprisingly premium. The supplier’s warehouse was in Aarhus, and the paperwork carried the company’s name in bold at the top. When the owner explained the display, he said the kettle was theirs until payment cleared, but the first one sold would be mine. The tally on the chalkboard showed 9 preorders before lunch.",mixed
9242,"She visited the Madrid branch because the product photos didn’t capture the material’s texture. The clerk mentioned that the organization’s logistics ran through Valencia, while billing was handled from Lisbon. On the label, Rosa’s name appeared next to a quality stamp, and she said the final choice was yours if you liked the feel. The shipment sheet recorded 18 units in stock and 5 reserved.",mixed
9242,"A rep in London demonstrated a camera’s stabilization and low-light performance with a quick walkthrough. The company’s map showed service centers in Oslo and Helsinki, which mattered more to him than the branding. He asked whose responsibility repairs were, and the rep answered that the customer’s warranty was theirs to honor, even if the accessory was his. The quote totaled 1,249 in local currency, with 2 add-ons included.",mixed
9242,"He compared two speakers in the Munich office and noted which one had cleaner bass and fewer rattles. The brand’s support line said their main hub was in Zurich, despite the marketing pushing a different city. On the order sheet, the distributor’s name was printed above a note saying the demo unit was hers to borrow for the weekend. The warehouse count showed 40 units available, so the deal suddenly felt urgent.",mixed
9242,"At the Oslo pop-up, the backpack’s stitching looked tight and the zipper glided without snagging. The organizer said the company’s permanent store was in Copenhagen, but their repairs desk operated from Göteborg. He pointed to the tag and laughed that Erik’s design choices were everywhere, then added that the sample was theirs while mine would come sealed. The register logged 73 visits that afternoon.",mixed
9242,"She walked into the Paris showroom to test a keyboard’s key travel and build, because specs never told the whole story. The receipt listed the business location as Lyon, and the clerk explained that the company’s warehouse sat outside Marseille. When she hesitated, he said the decision was yours, but the warranty coverage was theirs, not his personal promise. The printed slip showed 2-year coverage and 15-day returns in plain numbers.",mixed
9242,"A startup in Amsterdam advertised a lamp’s efficiency and warm color, so he went to see it in person. Their about-page listed offices in Rotterdam and Brussels, making the organization feel bigger than it was. He asked about ownership and heard that the prototype was the company’s property, while the first production run would be hers once paid. The prelaunch tracker displayed 500 sign-ups and 32 confirmed orders.",mixed
4369,"At the branch office, the loan officer reviewed a wire transfer while the receptionist checked the day’s appointment list. A radiology invoice sat on top, packed with terms from imaging reports like CT, MRI, contrast dose, and slice thickness. The patient record used shorthand for the scan protocol and listed the referring clinician by full name. Before closing time, the bank clerk double-checked the billing code against the report and filed the paperwork.","single"
4369,"The credit union’s back office processed a payment request from a hospital imaging department. The paperwork mentioned CT sequences, sedation notes, and the timing of contrast administration. A claims reviewer matched the charge to the scan type and the radiology report language. The teller was surprised how much technical wording could fit onto a single invoice.","single"
4369,"A regional bank held a meeting about fraud alerts, and one example involved a disputed charge from a diagnostic imaging center. The statement line included medical scan vocabulary like scan protocol, image series, and radiology workstation access. A customer service agent called the clinic to confirm the ordering physician’s details. The case was resolved once the scan date and reference number matched the account history.","single"
4369,"The technician wrote “fib” on the calibration sheet and pointed to the material spec on the label. A supplier had shipped a batch with a “fib” grade that behaved differently under heat during testing. To keep measurements consistent, the lab reran the calibration steps and adjusted the baseline. By the end of the shift, the notes were full of short “fib” references tied to the same batch code.","single"
4369,"In the workshop, the quality log repeatedly flagged “fib” next to a set of readings from the same instrument. The supervisor suspected the issue came from a material swap that altered how the sample responded during calibration. A second run confirmed the “fib” lot had slightly different tolerances. The team quarantined the roll and updated the test procedure to avoid mixing batches.","single"
4369,"A materials engineer compared two datasheets and circled every mention of “fib” in the margins. The abbreviation showed up alongside calibration settings and a warning about measurement drift. After a few trials, the new composite needed a different reference point to stay within spec. The report ended with a recommendation to retest any parts made from the “fib” stock.","single"
4369,"Habib arrived early for the interview and corrected the receptionist when his surname was misspelled on the badge. In a quiet moment, he explained that people often drop a letter and change how it sounds. The hiring manager repeated his name carefully, making sure it matched the form. When he signed the contract, the “ib” in Habib was the detail he checked twice.","single"
4369,"Ibrahim’s mailbox was full of messages addressed to slightly different versions of his name. He kept a small note on his desk with the exact spelling so coworkers could copy it. At the café, the barista asked again because the sound was familiar but the letters were not. He smiled when the receipt finally printed the “ib” correctly.","single"
4369,"International Business Machines handled the data migration for the clinic’s new scheduling system. During the same week, a patient advocate called about a child living with cystic fibrosis and trouble accessing records. The IT lead from IBM joined the call to trace the permissions issue through the portal. After the fix, the family could see medication notes and care instructions without delay.","single"
4369,"The hospital’s server room hosted an IBM rack that ran the imaging archive and the patient portal. A respiratory specialist checked in on someone with cystic fibrosis and requested faster access to lab results. When the portal lagged, the IBM support engineer reviewed logs and pushed a patch. The next morning, the care team opened the record instantly and printed updated treatment notes.","single"
4369,"At a conference, the keynote speaker quoted Ibram’s essay and the audience went silent for a beat. Later, a colleague introduced an analyst named Ibrahima and joked about how often people stumble over the first three letters. In the hallway, a badge reader misread “Ibr” and printed a new tag that looked almost right. By dinner, everyone had learned to recognize the same short string inside different proper names.","single"
4369,"The editor reviewed a manuscript and noticed how often “Ibr” appeared across surnames in the acknowledgments. One author was listed as Ibrahimovic, another as Ibrahimi, and a third as Ibragim. A quick search showed the same letter pattern inside several place names as well. The final proof kept every spelling intact, even when the typesetter tried to simplify it.","single"
4369,"The radiology department sent an invoice to the bank, and the account rep called to confirm the payer details. On the scan report, a protocol note mentioned MRI settings, while a calibration form on the side repeated “fib” as a batch marker. The physician on duty was Ibrahim, and his name appeared again as Ibram in a forwarded message, prompting a spelling correction. The clinic’s IBM system stored everything, including a care plan for a patient with cystic fibrosis, so the records could be retrieved fast when billing asked for proof.","mixed"
4369,"A loan officer audited a medical bill from an imaging center and saw CT terminology sprinkled through the line items. In the attached lab note, “fib” was used as shorthand for a material used during calibration of a device in the same facility. The ordering clinician, Habib, called to clarify his name after an automated form truncated it. An IBM technician fixed the record routing issue, and the case file also referenced cystic fibrosis as the diagnosis for the scan request. The final document still contained several proper names with “ibr” embedded, which the clerk copied carefully into the banking system.","mixed"
4369,"The clinic’s billing team asked the local bank to release a payment hold tied to radiology charges and MRI protocol language. A quality engineer nearby complained that the calibration log was messy because “fib” kept appearing as a tag for the wrong material batch. The new intern, Ibrahim, offered to retype the names on the forms after noticing repeated “ib” misspellings. IBM support joined remotely to stabilize the record system, which included ongoing monitoring notes for a cystic fibrosis patient. In the final export, multiple proper nouns carried “ibr” inside them, and the software preserved every letter.","mixed"
4369,"An imaging report with CT and contrast details landed in the finance inbox, and a teller flagged it as unusual for a personal account. In the annexed attachment, a technician had marked “fib” next to calibration readings tied to a batch of composite samples. The patient’s contact was Habib, and a second form listed an Ibragim as the emergency contact, creating a minor mismatch. IBM’s platform linked both entries, and the clinician added a note about cystic fibrosis to justify repeated scans. After review, the bank approved the payment and closed the ticket.","mixed"
4369,"A hospital accountant compared a transfer receipt from a financial institution to an imaging center statement full of MRI jargon. The lab downstairs logged “fib” repeatedly while recalibrating equipment after a materials swap. Ibrahim signed the compliance form, and an older file spelled his surname with an extra “r,” which changed the look but not the person. IBM hosted the archive that also tracked a cystic fibrosis treatment plan for the same case. When everything was merged, the proper nouns with “ib” and “ibr” stayed consistent across the final report.","mixed"
4369,"The claims desk at the bank asked for proof of service, so the clinic sent a radiology report with CT sequence notes. A separate engineering memo used “fib” as a shorthand during calibration of a scanner component. Habib’s name appeared as the requesting contact, while a colleague named Ibrahima was listed as the verifier, and both spellings had to match the system. IBM support confirmed the data was stored correctly, including a note about cystic fibrosis that explained the repeated visits. The case file contained enough “ib” and “ibr” proper nouns that the clerk copied each one from the source document.","mixed"
4369,"A financial audit pulled one sample invoice, and the wording was heavy with medical scan terms and image series references. In the same packet, a calibration worksheet referenced “fib” stock as the cause of small measurement shifts. The supervising doctor was Ibrahim, and his name showed up again in a signature block that accidentally omitted a letter. IBM’s backend logged the correction, and the patient summary highlighted cystic fibrosis as the condition under treatment. The auditor noted the repeated “ib” and “ibr” patterns across names and filed the report.","mixed"
4369,"At the payment counter, a clerk paused over an imaging charge because the description looked like a full scan protocol rather than a simple service. A materials note stapled behind it used “fib” throughout a calibration discussion about test pieces. The contact person on the form was Habib, and a second page listed Ibram as the reviewer, forcing a quick phone call to verify identities. IBM maintained the records, and the file also included cystic fibrosis care documentation that explained the repeated diagnostic visits. Once the names and codes matched, the transaction cleared.","mixed"
4369,"The bank’s compliance team reviewed a hospital charge and asked why an MRI report was attached to a billing dispute. A technician’s addendum mentioned “fib” and calibration drift from a specific material batch used in the facility. Ibrahim confirmed the correct spelling of his name after noticing an earlier entry had swapped letters. IBM patched the portal so the account notes would sync, including a flag for a cystic fibrosis patient needing routine monitoring. In the final archive, several proper nouns carried “ib” or “ibr,” and none were altered by the export.","mixed"
4369,"A finance analyst processed reimbursements for medical imaging and saw CT terminology mixed into the billing metadata. Nearby, the lab ran calibration checks and kept tagging results with “fib,” which became the shorthand for that week’s sample set. Habib and Ibrahimi both signed different sections, and the shared “ib” string caused confusion until IDs were compared. The clinic’s IBM system held the charts, including cystic fibrosis notes that explained why repeated scans were ordered. After the correction, every proper noun with “ibr” stayed aligned across documents.","mixed"
4369,"The imaging center’s statement was routed to a bank queue, and the first page looked like a scan report full of radiology phrasing. A second page described a calibration test where “fib” was the key material label for the measured parts. Ibrahim was listed as the responsible staff member, while an Ibragim appeared as the approver, creating a pair of nearly matching names. IBM’s support line confirmed both users existed, and the patient record included cystic fibrosis as the clinical reason for ongoing visits. The bank approved the payment once the proper nouns and scan codes aligned.","mixed"
4369,"A reimbursement request arrived with heavy MRI language, and the bank asked for a clearer summary. The clinic responded with a short note that still mentioned calibration and a “fib” batch used in related equipment checks. Habib corrected the spelling of his first name, and an Ibram in IT updated the profile fields to avoid future mismatch. The record system ran on IBM hardware, and the attached care plan described cystic fibrosis management for the same patient. After review, the financial transfer went through and the name fields retained every “ib” and “ibr” sequence.","mixed"
5239,"On the group chat, everyone used shortened forms of names to keep messages quick. “Alex” became “Al,” and “Samantha” showed up as “Sam” unless someone was being formal. When a new person joined, their display name was chopped mid-word, so nobody recognized them at first. Only after a quick call did the full proper name appear and the confusion disappeared.","single"
5239,"A wedding planner copied the guest list into place cards and noticed half the names were nicknames. One card read “Chris,” but the invitation said “Christopher,” and another used a two-letter abbreviation that could fit three people. The seating chart turned into a detective task as truncated names collided. After a few confirmations, the planner printed the full proper names and kept the short versions for texting only.","single"
5239,"The delivery driver’s app showed a recipient as “Kat,” which was not the name on the mailbox. A neighbor explained it was a shortened form used by friends, not the legal name on file. The signature screen only displayed the truncated label, so the driver hesitated. Once the recipient arrived and clarified, the package was handed over without further drama.","single"
5239,"In the lab notebook, the chemist wrote down compounds ending in familiar tails like -ine and -ate, then added where each sample came from. A label marked one vial as “coastal,” another as “urban,” and a third as “alpine,” each hinting at location and origin. The volunteer sheet used demonyms like “Norwegian” and “Brazilian” to record participant background. By the end of the day, the page looked like a map made of suffixes.","single"
5239,"A product label listed caffeine, taurine, and creatine, and the shopper noticed how many ingredient names shared the same ending. Next to the nutrition panel, the brand description used words like “European” and “coastal” to suggest origin and lifestyle. The review section added personal descriptors such as “athletic” and “vegetarian,” again leaning on predictable word endings. The package was ordinary, but the suffixes did a lot of quiet work.","single"
5239,"At customs, the form asked for nationality and place of residence, and many answers ended the same way. People wrote “Canadian,” “Estonian,” and “Parisian,” while the address lines ended with town names that shared -ton or -ville. A separate declaration listed chemical items ending in -ate and -ide. The officer glanced through and recognized patterns before reading the details.","single"
5239,"The field report described seasonal shifts and chemical reactions in the same breath. It called the behavior “reactive” under heat and “stable” at lower pressure, then noted oxidative change over time. In the margin, the researcher wrote about diffusion and evaporation as the main processes shaping the results. The language felt technical, but the word endings made it flow.","single"
5239,"A safety sheet warned about corrosive liquids and noted that an accidental exposure could trigger allergic reactions. The summary used terms like “physical,” “chemical,” and “biological” to separate categories of risk. It also described the process as gradual rather than abrupt, and the effect as cumulative. The document read like a chain of adjectives tied to lab procedures.","single"
5239,"During the seminar, the speaker compared mechanical stress to thermal expansion and called the system “elastic” at low strain. A slide labeled the response “predictive” only within a narrow range and “chaotic” outside it. The discussion shifted to condensation and ionization as examples of processes that changed outcomes. The audience asked questions, and the answers kept leaning on the same adjective endings.","single"
5239,"The clinician palpated the abdomen and asked about pain that radiated toward the lower back. Notes were taken on respiratory rate, lung sounds, and any swelling around the joints. The conversation turned to chronic conditions, medication history, and whether symptoms had worsened overnight. Before discharge, the patient received instructions about follow-up if breathing or digestion changed.","single"
5239,"In the anatomy lab, the instructor pointed out the diaphragm, trachea, and the branching airways. A student asked how inflammation could affect breathing and why certain infections linger. The worksheet mentioned symptoms, conditions, and how organs respond under stress. Everyone left with a list of terms that sounded clinical even outside a hospital.","single"
5239,"At the pharmacy counter, the customer described numbness in the fingers and a tight sensation in the chest. The pharmacist asked about existing conditions and warned about side effects that could involve the heart or lungs. A referral note mentioned monitoring blood pressure and watching for worsening symptoms. The language stayed focused on body parts and what could go wrong.","single"
5239,"The copy editor nudged a paragraph toward clearer adjectives by swapping clunky phrases for cleaner endings. “Hopeful” replaced “full of hope,” and “careless” took the place of a longer explanation. Later, “readable” and “portable” appeared after a few quick revisions. The final draft felt smoother because the suffixes carried meaning without extra words.","single"
5239,"A teacher circled words like “childish,” “stormy,” and “restless” in a student essay and asked for more precise choices. The rewrite added “colorful” to describe the scene and “countless” to emphasize the crowd. A classmate suggested “breakable” instead of a long warning about fragility. By the end, the page was packed with adjective endings that changed the tone.","single"
5239,"In the family tree document, the names were shortened in the margins to fit the chart, so “Ben” and “Liz” stood in for longer forms. The notes also included demonyms and personal descriptors, and a few chemical names from an old remedy list used familiar endings like -ate and -ine. A side paragraph described seasonal changes as “gradual” and “reactive,” linking physical processes like diffusion to what happened in storage. The medical section mentioned lungs and chronic conditions in plain clinical language. When the editor finalized the file, adjective suffixes like -ful, -less, and -able tightened the writing without changing the facts.","mixed"
5239,"A lab intern labeled sample jars with abbreviated names for convenience, then later struggled to match each short tag to the full proper name in the registry. The ingredient list used chemical endings like -ide and -ate, while the location log used demonyms that hinted at where donors came from. In the results, terms like “chemical,” “physical,” and “reactive” sat next to notes about oxidation and evaporation. A nurse added a clinical note about lungs and a chronic condition that required monitoring. The final report was edited to use adjective suffixes that kept descriptions concise.","mixed"
5239,"On the conference badge, a truncated surname made two attendees look identical until they introduced themselves out loud. The welcome packet listed compounds ending in -ine and -ate, plus place-based descriptors that implied origin and identity. One talk described a biological process as gradual and an outcome as adaptive, using a string of -al and -ive adjectives. In the health session, body parts and conditions were discussed in clinical terms that sounded familiar from hospitals. Later, the event summary leaned on adjective suffixes like -ful and -less to keep the recap tight.","mixed"
5239,"A shipping manifest used short versions of customer names to save space, and the driver had to confirm the full proper names at delivery. The product description included chemical terminology with common endings and also referenced where items were sourced, using location-based labels and personal descriptors. The quality report called the behavior “physical” under pressure and “reactive” under heat, then described diffusion as the mechanism behind changes. A safety insert warned about symptoms involving lungs and skin if exposure occurred. Before printing, an editor swapped in adjective suffixes like -able and -ish to make the language smoother.","mixed"
5239,"A student wrote nicknames on flashcards instead of full names, then forgot who “Jo” referred to during a study session. The chemistry chapter introduced salts and acids with endings like -ide and -ate, while geography examples used demonyms and place-linked adjectives. The practice questions described mechanical systems as “elastic” and outcomes as “predictive,” tying them to processes like condensation and ionization. The biology section shifted to organs and common conditions, with clinical vocabulary about breathing and circulation. To polish the final notes, the student leaned on adjective suffixes such as -ful and -less for quicker phrasing.","mixed"
5239,"At the clinic front desk, the appointment list showed shortened names, and two people were called at once by mistake. The intake form recorded background using demonyms and location terms, and a supplement list included chemical names with recognizable endings. The doctor’s summary used strings of adjectives like “biological,” “physical,” and “reactive” alongside descriptions of gradual processes in the body. The discussion stayed grounded in organs and symptoms, especially around breathing and chronic conditions. When the discharge sheet was finalized, adjective suffixes like -able and -ish helped keep instructions brief but clear.","mixed"
5239,"A museum volunteer roster had truncated names that looked casual, but the official documents required full proper names for access badges. The exhibit on materials science listed chemicals with standard endings and described origin sites with location-based wording and personal descriptors. In the audio guide, phrases like “seasonal,” “mechanical,” and “oxidative” explained how objects change through physical processes over time. A nearby display on health used clinical terms for organs and conditions, making the language feel surprisingly medical. The brochure writer tightened everything with adjective suffixes that kept sentences short and descriptive.","mixed"
5239,"During a group project, teammates used shortened names in messages, then had to reconcile them with the full names on the submission cover sheet. The dataset documentation included chemical labels with familiar endings and variables tied to location and participant attributes. The analysis section described effects as “cumulative,” “reactive,” and “physical,” and it referenced diffusion as a mechanism in the environment. A health appendix listed body parts and conditions relevant to the study population. In revision, the team improved clarity by choosing adjective suffixes like -able, -ful, and -less instead of longer phrases.","mixed"
5239,"A travel itinerary listed companions by nicknames, but the airline required exact proper names, so the bookings had to be corrected. The packing checklist mentioned items with chemical names and also used location-linked words to describe destinations and traveler backgrounds. One page explained weather patterns as “seasonal” and “gradual,” describing physical processes that shaped the route choices. A separate note from a doctor referenced lungs and a condition that could flare up during flights. To keep everything readable, the final itinerary used adjective suffixes like -ish and -able to compress descriptions.","mixed"
5239,"The charity registration spreadsheet had shortened names in one column and full legal names in another, and mismatches kept popping up. Supply orders included chemicals with standard endings, and the volunteer bios used words that implied origin and personal attributes through their suffixes. A training handout called certain steps “practical” and “preventive,” and it described physical processes behind equipment wear. The first-aid section listed body parts, symptoms, and common conditions in clinical wording. When the organizer rewrote the summary, adjective suffixes like -ful and -less made the tone more direct.","mixed"
5239,"A chef wrote nicknames for staff on the prep board, then had to translate them into full proper names for payroll. Ingredient notes included chemical-sounding words from additives and also referenced regional origins with location-based descriptors. The kitchen manual described heat transfer as a physical process and labeled certain reactions as “chemical” and “reactive.” A health notice warned about symptoms affecting breathing and digestion for anyone with underlying conditions. In the final printed guide, adjective suffixes like -able and -ish helped reduce clutter without losing meaning.","mixed"
5239,"The community center sign-in sheet used abbreviated names to speed up entry, but the official roster required full proper names for records. A workshop on household products covered chemicals with familiar endings and explained labels that hint at origin and personal traits. The science segment used adjectives like “mechanical,” “biological,” and “adaptive,” tying them to processes such as evaporation and oxidation. The health presenter reviewed organs and conditions, focusing on what to watch for in the lungs and skin. The closing handout relied on adjective suffixes like -ful, -less, and -able to keep guidance compact.","mixed"
900,"I spent the morning rebuilding our bakery’s website, tightening the SEO titles and asking a friend to place a clean backlink from her blog. In the afternoon I met a regional distributor in Aarhus to pitch the new online ordering page. The city meeting forced me to check the store locator and make sure the address matched what we published. By evening I was watching traffic climb from local searches and the referrer report finally showed that new backlink working.",single
900,"While drafting a new landing page, I rewrote the copy to avoid keyword stuffing and added internal links so the SEO audit would stop complaining. Our vendor in Copenhagen wanted the same page mirrored under their domain, so I suggested a reciprocal backlink instead of duplicating content. The next day their city manager emailed asking for the exact URL to share with partners. I pushed the update and checked that the canonical tag pointed to the right page.",single
900,"I opened a thick contract binder and marked the parts that mattered, treating each section like code that had to compile cleanly. The lawyer kept referring to Jensen’s obligations, and every time she said the name in the possessive it changed who owned the risk. We edited the legal document until the clauses read consistently from start to finish. When we finished, the final document was ready for signatures.",single
900,"In the compliance meeting, we argued over whether the policy belonged to the company or to its contractor, and the difference between the client’s liability and the supplier’s liability kept derailing us. To settle it, I pulled up the legal document and highlighted the relevant code-style section that defined responsibilities. The wording was tweaked so the possessive form of each party’s name was unambiguous. Everyone calmed down once the document clearly assigned ownership.",single
900,"During review, I pointed out that Section 7.3 referenced Section 12.1 even though the numbering in the appendix had been renumbered. The auditor asked how many mismatches we had, so I counted 14 cross-references that pointed to the wrong section numbers. We fixed the legal document by updating each official section number and rerunning the table of contents. After that, the citations finally lined up.",single
900,"The judge’s clerk kept repeating “see section 4(b)” and I wrote it down exactly as an official section number. Later, the report also listed 3, 5, and 9 separate findings, and those numbers had to match the same section numbering scheme. I double-checked the legal document so the section numbers were consistent across the summary and the annex. The final packet went out without a single broken reference.",single
900,"At the clinic board meeting, we discussed a new court decision affecting contraception access and how it would change the consent forms. The hospital’s counsel cited a women’s health statute and named the case by its official title, as if everyone already knew it. Our partner organization in Odense wanted a statement tailored to the city’s local providers. By the end, the policy memo listed the legal decision and the city-specific rollout plan side by side.",single
900,"A patient advocate asked whether the new restrictions on contraception were tied to a specific law or a recent court ruling, so I pulled up the women’s health legislation summary. The press office wanted the announcement to mention our branch in Aalborg because that city had the biggest waiting list. We edited the memo to include the court decision in plain language and to list the city clinic’s timeline. When it went live, the phone lines lit up immediately.",single
900,"She showed up in striped pajamas under a borrowed cape because the party had a costume theme, and she still insisted on cooking dinner afterward. While she sautéed garlic, she described the features she wanted in a new chef’s knife: balanced weight, a sharp edge, and a handle that didn’t slip. We tasted the sauce and adjusted the heat until it felt right. Then we laughed at how the costume made the whole kitchen look like a stage.",single
900,"I wore my old flannel pajamas while testing a new slow-cooker recipe, because the house was cold and I wasn’t going anywhere. My roommate kept talking about product qualities in her new blender, especially how quietly it ran and how smooth it made soup. The stew finished after four hours, and we compared the texture to last week’s batch. When we finally changed into real clothes, the place smelled like onions and thyme.",single
9242,"The brochure bragged about the laptop’s features, like the brighter screen and the longer battery life, but I cared more about whether it would last. I found the warranty terms in a legal document and read the code-like section that listed exclusions. When the salesperson pointed to the product qualities again, I asked him to show me the exact clause in writing. He stopped smiling and went to fetch the manager.",single
9242,"I asked about the shoes’ quality, and the clerk started listing features: stitched soles, water resistance, and a tougher toe cap. Before buying, I requested the return policy in writing and skimmed the legal document sections to see what counted as “wear.” The fine print read like code and had exceptions nested inside exceptions. In the end I chose the pair whose features matched what the policy actually covered.",single
9242,"Our new client is based in Berlin, so the first thing I did was book a meeting room close to their office. The contract we sent over had official section numbers, and they wanted the city address included in the header of each page. I updated the template so the location appeared consistently next to the signature block. After that, nobody could claim the document was meant for a different branch.",single
9242,"The charity’s headquarters moved to Malmö, and the website still listed the old city under the contact page. While updating the site, I also checked the legal disclaimer and its section numbers so the address matched the official record. A quick edit fixed the location and the footer references. When the page refreshed, the city line finally stopped contradicting the document.",single
9242,"In the meeting notes, I wrote down Maria’s proposal and then realized half the room thought it was Mark’s. To avoid confusion, I rewrote it with the possessive form: Maria’s proposal, and then tied it to the correct legal case in the contraception briefing. The women’s health memo needed that same clarity because names kept getting swapped in drafts. Once the possessives were correct, the attribution stopped drifting.",single
9242,"The minutes kept mixing up who owned the dataset, so I labeled each item with a possessive: the vendor’s logs, the client’s dashboard, and the analyst’s report. Later that afternoon we opened the binder on website management and the SEO plan, which also depended on who controlled the domain. The possessive form made it obvious which party could approve changes. Without it, the rollout would have stalled for weeks.",single
9242,"He forgot his badge, so I handed him my spare pass and reminded him that the office rules were strict. The contract draft used a possessive pronoun all over the place, and every time it said “his” it was unclear whether it referred to the contractor or the supervisor. We rewrote the legal document section to name the person explicitly instead of leaning on pronouns. After that, the responsibilities were readable again.",single
9242,"She said it was her recipe, but the instructions were copied from a cooking site, so I asked where the original came from. While she stirred the pot in her pajamas, she kept pointing to her notes and saying, “this is mine, that is yours,” like we were negotiating ownership. To keep it friendly, I wrote down the steps with names instead of possessive pronouns. Dinner tasted better once the argument cooled.",single
9242,"We printed 250 flyers for the campaign and only 73 were left by lunchtime, so the numbers made it obvious the crowd was bigger than expected. The lawyer asked us to cite the court decision on contraception accurately and to list the count of affected clinics. I updated the women’s health brief with the exact numbers and a clear tally of locations. By evening, the report read like an audit instead of a rumor.",single
9242,"The inventory sheet showed 18 costumes in storage, 6 boxes of spices, and 2 burners that still worked, so the numbers helped us plan the event. I checked the cooking schedule and decided the stew needed 90 minutes, not an hour. Meanwhile the policy packet had official section numbers that had to be printed correctly on every handout. Once the counts and section numbers were aligned, the volunteers stopped asking the same questions.",single
900,"I spent the morning tuning the company website, fixing redirects that were breaking old backlinks and rewriting the SEO snippet that kept appearing in search results. After lunch I opened the contract PDF and treated it like source code, scanning each legal document section for contradictions. One clause promised a refund window that the checkout page didn’t mention, so I revised that section and updated the site copy in the same sitting. By the time the cache cleared, the page and the document finally matched.",mixed
900,"The policy manual cited Section 5.2, but the appendix had been rearranged and the official section numbers no longer matched. I printed the legal document and went line by line, correcting each section number and updating the references in the table of contents. By the end of the day, the whole binder was coherent again. The next auditor could follow every citation without guessing.",mixed
900,"Our clinic prepared a briefing on a recent court decision affecting contraception access, and the counsel insisted we quote the women’s health statute correctly. When I reviewed the draft, I noticed the legal document used inconsistent section numbering between the main text and the annex. I renumbered the official sections, updated the citations, and reissued the packet. The corrected version was ready before the press conference.",mixed
900,"I was still in pajamas when I started baking, and flour ended up on my costume cape like a bad special effect. While the soup simmered, I tested a new cooking method that called for toasting the spices first. The outfit was ridiculous, but it kept me warm while I worked. By the time dinner was served, the kitchen smelled like roasted cumin and garlic.",mixed
900,"The contract was written like software documentation, with subsections and cross-references that had to compile into a clean agreement. I reviewed the legal document sections and flagged a clause that conflicted with the responsibility list. Then I rebuilt the document’s structure so each section flowed into the next without duplicating terms. When we sent the revised draft, even the picky reviewer stopped nitpicking.",mixed
900,"During the website relaunch, I created a new page hierarchy and tracked every backlink so we could see which partners were driving traffic. After that, I ran an SEO crawl and fixed the redirects that were sending users to dead pages. I kept a changelog the same way I would for a long project. The site finally loaded fast enough that nobody complained.",mixed
