prompt,ppl_base,next_token_loss_base,original_index,ppl_spike_90,label,mean_cluster_risk,max_cluster_risk,std_cluster_risk,median_cluster_risk,n_hits,n_unique_features,polysemantic_ratio,feature_entropy,weighted_entropy,dominance_ratio,label_proba,label_pred
"Context:
A theater-themed venue hosted the showcase, mixing indoor velvet seating with an outdoor line that wrapped the block. Guests shared names of public figures and artists while posing with a sponsor product display in front of a wall tagged with the location. In a side room, a developer ran a quick command to validate tracking and then spoke with marketing about the next ad drop. Volunteers monitored traffic patterns through doorways and logged where clusters formed. The retro aesthetic made it charming, but the structure made it unmistakably strategic.",118.02432,4.7708907,397,11.174998,0,2.9644115,6531.881,72.57472,0.0,63946,689,0.010774716,6.535241,5.0017624,2203.4326,0.027019258588552475,0.0
"Context:
The editor stopped at the end of the line and added a period that had been missing. A single mark changed the tone from uncertain to final. She checked the next sentence and corrected a comma splice that made the paragraph run on. End-of-sentence punctuation turned the draft into something readable.",32.42447,3.4789133,398,7.9906235,1,1.8739066,4555.1274,52.355946,0.0,38735,665,0.017167935,6.499787,4.182056,2430.8188,0.996152937412262,1.0
"Context:
He joined the professionals network for equipment coordination, then watched service availability change as requests came in. During downtime he cooked for the team, experimented with cosmetic colors, and finished a craft label, then dragged a case across the hall and felt the exertion in his lungs. He prayed briefly and followed with written communication that told everyone what action to take before the next delivery. The final hours were spent on favela grant type accountancy, reticle-based documentation, and lubricant selection for a squealing wheel, and hallucinations crept in as proper names and publicized items were shouted during announcements.",306.1873,5.724197,399,12.724999,0,2.4890802,3996.4797,56.12816,0.0,73837,732,0.009913729,6.5957804,5.256557,1605.6051,0.0031955542508512735,0.0
"Context:
The software license stated that maintenance coverage would last one year from activation. Legal reviewed the clause about automatic extension and flagged the fee increase after the initial period. Engineering asked whether the uptime guarantee applied during scheduled upgrades. The contract manager replied with a precise timeline and a table of milestones. Everyone relaxed once the dates were pinned down.",109.76355,4.6983285,400,9.887499,1,2.6346045,3072.5625,57.692226,0.0,42436,679,0.016000565,6.5206213,4.6841145,1166.2329,0.9679765701293945,1.0
"Context:
He clicked into a digital archive for research, then opened a memo about a bond issue and a software rollout. An official notice followed, describing an appeal process and a strict deadline for submission. At the venue, a medic stood by the stage while a referee handled a heated argument outside. Afterward, he checked into a cabin with a heater running, and on the way there he bought a hoodie and sneakers to replace what he’d forgotten.",62.587265,4.136562,401,8.25,0,2.3760016,4769.992,66.57457,0.0,56566,682,0.012056712,6.5250297,4.607034,2007.5712,0.0733407661318779,0.0
"Context:
He downloaded a report from a content platform that also hosted an investor update about a bond sale. A formal notice followed, explaining a dispute process and the fee schedule if the response came late. At the conference hotel, a concierge described a shuttle route and offered a quiet floor for the night. In the hallway, a doctor introduced herself, and later he bought a jacket and a watch after realizing the gala had a dress code.",70.65502,4.257809,402,8.531248,0,2.6795323,5844.3145,71.880486,0.0,54713,677,0.012373659,6.517671,4.655184,2181.095,0.017742065712809563,0.0
"Context:
During a city break, he read a street plaque whose excerpt ended where the scandal began. He corrected his notes with proper end-of-sentence punctuation so the timeline made sense later. At the metro gate, the last token produced activations that unlocked the barrier for his group. Once the sequence finished, they drifted into sightseeing without urgency.",182.92896,5.209098,403,11.256248,0,2.557413,4297.29,59.213863,0.0,43676,679,0.015546296,6.5206213,4.6541433,1680.3269,0.15268076956272125,0.0
"Context:
She checked into the Four Seasons just as the doorman whisked her suitcase away with a practiced smile. Dinner was a tasting menu that ended with a tiny gold-leaf dessert, paired with a glass of Krug that cost more than her first bike. The next morning, a black Mercedes S-Class waited at the curb to take her to the marina. Everything around her seemed designed to whisper expense without ever raising its voice.",24.666798,3.2054582,404,7.203123,1,3.0676773,4469.1816,68.45907,0.0,54758,706,0.012893093,6.559615,5.0016327,1456.8617,0.9712982773780823,1.0
"Context:
My niece carried a small toy dinosaur everywhere, and she introduced it to strangers like it had a name and a backstory. At the park, she sat it on the swing and pushed gently, giggling at every wobble. The toy’s paint was chipped, but she treated it like treasure. When it fell in the sand, she brushed it off with serious care.",24.497402,3.1985672,405,6.453125,1,2.753885,3679.281,60.300644,0.0,47381,693,0.014626116,6.54103,4.839961,1336.033,0.990391731262207,1.0
"Context:
At the showing in Roskilde, the agent pointed to the church spire and repeated the street name to anchor us in the area. I measured the doorway with a compact tape and tested the light switch using a tiny gadget from my bag. My sister, pregnant and tired, told me she’d failed the glucose screening and now keeps portions small to control gestational diabetes. On the sidewalk, a little ceramic cat in a shop window looked serene against a loud headline about protests and financial panic.",94.95697,4.553424,406,10.34375,0,2.9800775,3510.446,60.301636,0.0,62162,724,0.011646987,6.584791,5.252674,1177.9714,0.06938958168029785,0.0
"Context:
He watched the airport display go quiet until the last check step, when activations flashed and the boarding group was cleared. A free magazine offered an excerpt that ended before the story’s resolution. He corrected his itinerary with a question mark where he was still undecided. Minutes later, leisure travel felt close enough to touch.",176.25423,5.1719275,407,11.71875,0,2.6160018,5801.342,70.061775,0.0,41188,661,0.016048364,6.493754,4.384397,2217.6367,0.5550633668899536,0.0
"Context:
During a rainy afternoon in London, Theo toured the British Museum with Maya and stopped at the gift shop to buy a Leica camera. They rushed to a Red Cross fundraiser where Lord Ashford spoke, and the surname Ashford echoed again and again as people clustered around him. Later, Theo checked into Claridge’s and ordered a dish topped with truffle, feeling out of place in the velvet dining room. The next day at St Thomas’ Hospital, a cardiologist discussed hypertension medication and follow-up tests. Theo’s travel diary ended up crowded with event titles, institutions, brands, and names repeating like refrains.",49.028378,3.8923993,408,9.59375,0,3.3294537,5543.504,72.46675,0.0,78215,751,0.009601739,6.6214056,5.503268,1664.989,0.001466600107960403,0.0
"Context:
The hotel lobby smelled of coffee and new carpet as the attorney checked in with a stack of folders. A pastor from the next conference greeted him and asked how the day was going. Near the entrance, a youth coach gathered players and counted heads before the bus departure. The departures screen in the corner flickered through times, gates, and delays. For a moment it felt like everything in the building revolved around leaving and returning.",40.411545,3.6991155,409,7.171873,1,2.412792,4555.1274,60.950016,0.0,54711,676,0.012355833,6.516193,4.687679,1887.9072,0.8325166702270508,1.0
"Context:
The contractor measured the wall twice before recommending a new window and a better seal around the frame. Later that week, I sat in the dentist’s chair while the assistant explained what would happen during the procedure and how long the numbness might last. At home, a pile of forms waited on the table, and I tried to remember which receipts counted for deductions. When my paycheck cleared, I moved a small amount into a savings account and felt the tiniest sense of control.",25.57456,3.2415981,410,7.96875,1,2.899646,4146.885,67.69468,0.0,60865,684,0.011237985,6.527958,4.9432817,1430.1348,0.761147141456604,1.0
"Context:
A bike computer caught my eye because the box listed screen resolution, battery hours, and waterproof ratings in tidy rows. On the same day, I scheduled a home repair, survived a dental check, and tried to calculate taxes while watching my savings account balance inch forward. In the café, the headline on every phone was Brexit negotiations, full of talk about what a deal would actually guarantee. Back at campus, we debated philosophy and socioeconomic luck, a chaplain offered a brief blessing, and the education lab showed a virtual reality biography experience before I went home to cook and write a short product review.",107.29646,4.6755958,411,11.625,0,2.69628,5887.287,68.8087,0.0,74992,683,0.009107638,6.526495,5.0095377,2183.485,0.0017005864065140486,0.0
"Context:
I stood in the aisle comparing drill kits by torque specs and battery capacity, trying to choose without overpaying. The weekend also included a dental appointment, a tax deadline, and a promise to keep my savings account from dropping below a certain line. News alerts kept pinging about Brexit negotiations and the latest draft deal, and each update sounded both urgent and vague. On campus, a biography discussion turned into a debate about class and grace, the VR lab pitched immersive education, and I finished the night by cooking and posting a review of the drill once I tried it.",76.5716,4.3382263,412,10.5625,0,2.5318105,5092.2886,65.436806,0.0,71945,700,0.0097296545,6.55108,5.0048065,2011.3229,0.001598084345459938,0.0
"Context:
The travel agent suggested a stop at Alpine Spa because it had a private pool that only a few guests could book. The access window was brief, and the staff enforced it with a timer. A sign at the entrance listed the limited towels available, as if scarcity were part of the charm. The group rushed through the changing rooms to avoid losing minutes. The whole perk ended almost as soon as it started.",44.905445,3.804559,413,9.306245,1,1.9415796,4211.344,51.18726,0.0,52249,666,0.012746655,6.50129,4.5733547,2169.03,0.9126954674720764,1.0
"Context:
The cruise ship’s concierge desk booked entertainment seats, but the dining crew was stressed because the Whirlpool dishwasher wouldn’t drain fast enough. After clearing a clog from the hose, the machine resumed its steady hum. I visited the onboard office to fax documents for an adjudication dispute and answered a VoIP call about kidney markers and bladder follow-up. That night, fantasy trivia mixed fictional names with media creators, politicians, and academic fields while the galley appliances ran their routines behind the scenes.",147.8512,4.9962063,414,10.8875,0,3.5085833,5801.342,73.695625,0.0,62209,747,0.012007909,6.616065,5.3223405,1653.4713,0.14032438397407532,0.0
"Context:
Sofia arrived at the Four Seasons in Milan for a fashion event sponsored by Gucci and a nonprofit arts foundation. She kept seeing the name Valenti on every badge, then learned Valenti was both the designer and the family brand behind the show. The next morning, she met a neurologist at San Raffaele Hospital to discuss migraine medications that had finally started working. Her driver in a Mercedes took her past the Duomo where a charity run was being set up. By dinner, Sofia’s day was stitched together by luxury labels, repeated names, medical guidance, and the city’s constant landmarks.",41.842216,3.7339058,415,7.528125,0,2.742206,4641.073,64.98829,0.0,75679,720,0.009513868,6.5792513,5.225207,1692.4597,0.0007246423629112542,0.0
"Context:
She summarized prior experience, mentioned an earlier supervisor, and kept the wording crisp. The next block read like a product listing, highlighted a warranty and a bundle, and ended as soon as the pitch landed. A small section began with a title and a short description of what the reader was about to see, then ended right after the main point. At the bottom, [] repeated across the output until a final token ended the stream. The document concluded with a clear, final stop.",74.380806,4.309198,416,8.875,0,2.257881,4404.722,61.805428,0.0,61447,657,0.010692141,6.4876842,4.5834713,1950.8213,0.6091825366020203,1.0
"Context:
Halfway through dinner cleanup, the dishwasher started making a rattling noise and then stalled. I shut off the Whirlpool unit and checked the bottom panel for leaks. The drain area was jammed with a sticky mix of sauce and pasta, blocking the flow. After a thorough cleaning, it ran quietly enough that I forgot it was on.",34.833153,3.5505695,417,7.6187496,1,2.5537727,4641.073,57.283897,0.0,42472,700,0.016481446,6.55108,4.792157,1817.34,0.995062530040741,1.0
"Context:
The train platform had an old-style access system using metal tokens. Once the last token for the group was dropped, activations blinked on the control box and the gate swung open. A recorded voice announced boarding could begin. End of sequence token activations made the mechanism feel oddly ceremonial.",119.19414,4.7807536,418,11.8375,1,2.4498796,5135.2617,62.704124,0.0,36899,667,0.018076371,6.50279,4.373318,2096.1282,0.9931509494781494,1.0
"Context:
The online listing for a smartwatch detailed the chipset, display brightness, and charging time, and I read it while waiting for drywall to dry. Earlier, I’d left the dentist, paid a tax installment, and moved a little money into savings to offset the sting. The radio host wouldn’t stop talking about Brexit negotiations and whether the deal on the table would survive another vote. After dinner, I attended a seminar on philosophy and inequality, listened as someone spoke about blessings, watched a virtual reality education project based on a biography, and then wrote a quick review of the smartwatch band.",59.58582,4.0874176,419,9.1875,0,2.3666663,3652.6965,57.819298,0.0,75019,700,0.009330969,6.55108,5.0846663,1543.3932,0.005198158789426088,0.0
"Context:
The caption under the photo read like one long breath without a stop. She inserted a period after the first thought and replaced the next ending with a question mark. The final line got an ellipsis to suggest hesitation. End-of-sentence punctuation made the caption match the mood of the image.",40.039112,3.6898568,420,8.981245,1,2.2612932,2965.1301,51.55757,0.0,38753,678,0.01749542,6.5191474,4.5402083,1311.2542,0.9651060104370117,1.0
"Context:
At the river café, he ordered a drink made from pressed fruit and herbs, surprised by how much it tasted like the garden outside. Beyond the patio, water plants swayed while birds and fish moved through the shallows like they owned the place. An employee pointed to the far bank where cleanup crews were working after a spill, and she muttered about the vines that had taken over the drainage and the rats that kept returning. In the back office, a binder labeled assets listed pumps, land parcels, and water allocations alongside notes about habitat health. He left carrying a small bouquet and later used a few petals to finish the meal he cooked.",48.84486,3.8886492,421,8.4,0,2.3057141,5543.504,57.51462,0.0,80566,712,0.0088374745,6.568078,5.1629295,2404.2458,0.0015246063703671098,0.0
"Context:
A museum guide read an excerpt from a traveler’s letter, and it ended abruptly at the page break. The docent pointed out how a single exclamation point changed the tone of the last sentence. At the exit, the final token on their timed pass caused activations on the scanner and released the turnstile. Outside, tourism faded into a relaxed walk toward dinner.",83.50088,4.424857,422,10.187498,0,2.5437076,3179.9946,57.261444,0.0,46757,690,0.014757149,6.5366917,4.7664065,1250.1416,0.35457298159599304,0.0
"Context:
In the workshop drawer, I found a compact soldering iron meant for delicate repairs. The tip heated fast, and the cord was thin enough to snake around crowded parts. I fixed a broken headphone wire with careful touches and a steady hand. When it cooled, the tool went back into its little stand.",35.027885,3.5561445,423,8.575,1,2.5770602,4211.344,59.983986,0.0,39374,684,0.01737187,6.527958,4.5796885,1634.166,0.9535250663757324,1.0
"Context:
A stylist handed her a dress and asked her to step onto the platform under the lights. She paired it with a handbag and swapped earrings until the look felt balanced. Before leaving, she picked up a hat that made her laugh and then decided it worked. Shopping turned into a small performance.",49.230057,3.8965044,424,7.90625,1,2.0768714,3373.3726,53.91447,0.0,38124,659,0.017285699,6.4907236,4.27165,1624.2568,0.9958747029304504,1.0
"Context:
The warehouse aisle was stacked with flat-packed shelving and boxes labeled with wattage, color temperature, and mounting hardware. A forklift beeped as it carried a crate of industrial mixers past a row of drum kits waiting to be cataloged. In the break room, someone reviewed a menu for the staff lunch and circled a spicy noodle option. Before the shift ended, the supervisor inspected a pallet of shampoo bottles to confirm the batch numbers matched the invoice.",37.13785,3.6146367,425,8.2875,1,3.2875738,3953.5068,64.16734,0.0,57300,742,0.012949389,6.6093493,5.334548,1202.5607,0.9481972455978394,1.0
"Context:
The storyteller’s script cut to End of text, right when the scene was building tension. She found the exported file and saw End of text/document, confirming there was nothing else attached. When she attempted to add an epilogue through the submission portal, the box flashed End of text/input and rejected the extra lines. On the event site, the sponsor blurbs ended with End of text/short descriptions of items/products/services, which made the page feel like it was still in draft mode. The audience would never see the backend mess, but she couldn’t unsee it.",47.879967,3.8686972,426,8.549999,0,1.9882463,4168.371,53.295723,0.0,76842,692,0.009005492,6.539586,4.9449716,2096.5063,0.024113552644848824,0.0
"Context:
The clinic fax machine whirred as my lab results were sent to a specialist, and the receptionist asked me to confirm the number twice. My urologist explained the bladder scan and how kidney function markers guide the next steps. Later, I sat in a hearing where an adjudicator reviewed a dispute over an artisanal mining claim, reading documents that had arrived by fax. On my walk to pick up my niece from daycare, my phone routed the call over VoIP, and I tried to keep my voice steady.",46.45495,3.838483,427,9.174999,1,3.0001316,5801.342,69.54831,0.0,64008,719,0.011232971,6.5778613,5.124319,1933.6958,0.0032776135485619307,0.0
"Context:
Their group planned a weekend getaway with no meetings, no alarms, and no rushed meals. They wandered through old streets, tried unfamiliar pastries, and took photos from every overlook. A ferry ride turned into the highlight, with gulls following the wake across the bay. Tourism felt less like a checklist and more like drifting through new air.",75.620544,4.325728,428,10.487499,1,2.4257822,3674.183,51.76204,0.0,43059,683,0.015861956,6.526495,4.769668,1514.6385,0.988771378993988,1.0
"Context:
I watched the press conference where officials tried to explain a failed deal and the jobs it would cost. Reporters kept asking about ties to foreign money and whether there had been backroom promises. When the minister dodged the question, the room erupted in disbelief. Later, the stock price dropped again, as if the market had already made its verdict.",37.547955,3.625619,429,8.875,1,2.0878606,5178.2344,53.333015,0.0,44277,675,0.015244936,6.514713,4.538881,2480.1628,0.9826781153678894,1.0
"Context:
The realtor insisted we pronounce the neighborhood correctly, as if the proper name guaranteed value. I carried a tiny tape measure and checked whether our sofa would fit through the narrow stairwell. My cousin, newly pregnant, kept nibbling a small snack and joked darkly about gestational diabetes tests. A little toy car rolled past our feet, and the downstairs neighbor complained about rising prices and the government’s latest failure.",64.37505,4.1647263,430,9.2125,0,3.180669,4641.073,63.841106,0.0,52342,722,0.013793894,6.582025,5.1773305,1459.15,0.4804457724094391,0.0
"Context:
He read a program packed with proper names, sponsors, and featured guests. The listed actions included a signing, a demonstration, and a staged photo moment. Each publicized item had its own short description, polished to sound inevitable. Walking out, he realized he remembered the names more clearly than the content.",103.67654,4.641276,431,11.8375,1,2.5253925,3480.805,59.28619,0.0,39344,658,0.016724277,6.489205,4.473015,1378.3224,0.9760376214981079,1.0
"Context:
A friend asked which tablet to buy, so I read the specs on screen size, stylus latency, and storage as if I were studying for a test. While helping her, I also planned a home improvement, scheduled a dental appointment, and organized tax documents, then checked my savings account to see what margin I had. The radio carried a long segment on Brexit negotiations and the draft deal, full of confident voices that contradicted each other. That night, I read a biography for an education course, got pulled into philosophy about class and grace, tried a VR lesson, and ended by cooking and writing a review of the tablet case.",51.58723,3.9432743,432,9.075,0,2.1025507,5221.2075,59.160946,0.0,79915,694,0.008684227,6.542472,4.92538,2483.273,0.006612391211092472,0.0
"Context:
The boutique hotel hosted a film screening, but the restaurant complained that the Whirlpool dishwasher was clogged and ruining the schedule. I watched a cook rinse the filter and restart the cycle so plates could keep moving. In my room, I used a fax service to send evidence for an adjudication meeting and took a VoIP call about kidney and bladder results before picking up a child from daycare. Downstairs, guests debated fantasy worlds, politics, and university majors while the kitchen appliances clicked through their routines.",145.04382,4.977036,433,11.7625,0,2.6376479,4555.1274,60.48336,0.0,61548,717,0.011649445,6.575076,5.0963397,1726.9657,0.05479865521192551,0.0
"Context:
Before curtain, the singer measured breath control and treated the body like the engine of the whole performance. A runner arrived with a last-minute delivery, and the crew celebrated the capability to hit deadlines without slipping. Meanwhile, a formal panel on humaneness and policy procedure played out under lights, with small name tags lined along the table. The venue’s layout mattered because the next scheduled segment required a specific spot near the right wing. As the night moved from one phase to the next, ushers and attendees drifted through corridors, pockets full of small objects that clinked while they walked.",95.90062,4.5633125,434,9.287498,0,2.8091877,5135.2617,67.2965,0.0,75626,698,0.00922963,6.548219,5.128762,1828.0237,0.0017102706478908658,0.0
"Context:
I compared two laptops by reading their screen size, refresh rate, and the exact weight down to the gram. The spec sheet listed ports, battery capacity, and the storage type in clean, narrow columns. In the store, I held each model to see if the chassis flexed the way the numbers suggested it might. Before leaving, I snapped a photo of the warranty details and the listed operating temperature range.",30.62624,3.421857,435,7.3625,1,2.5345523,4447.6953,65.0388,0.0,52854,659,0.012468309,6.4907236,4.593246,1754.8248,0.16178378462791443,0.0
"Context:
Hi, said the new analyst, explaining she was originally from Porto and still learning the local slang. Her first assignment was intelligence gathering, so she spent the morning watching competitor webinars and saving notes. During lunch she watered the seedlings on the office windowsill, proud that the basil had survived. In the afternoon she placed a small recorder under the conference speaker for a test, then looked up and realized time was running. She dashed to the meeting with soil on her fingers and a stack of findings.",55.640022,4.018903,436,10.487495,1,2.4828308,6145.125,62.39818,0.0,63362,708,0.01117389,6.562444,4.9622355,2475.0479,0.8080254197120667,1.0
"Context:
The cruise ship’s atrium had a coffee bar, a stage, and a concierge desk that could book shore excursions. Each port came with a list of partner hotels and recommended clubs for the evening. Onboard, the entertainment staff kept announcing trivia nights and live shows over the speakers. Even the corridors felt like a moving hotel wrapped around a vacation.",48.89556,3.8896866,437,8.662499,1,2.8530653,4361.7495,64.32367,0.0,45530,691,0.015176807,6.53814,4.7841773,1528.7942,0.9947757720947266,1.0
"Context:
His background section mentioned previous jobs and earlier training, keeping the tone matter-of-fact. Then a product listing appeared, highlighted features, and ended with a final sentence that cut off cleanly. A titled note provided a brief lead-in and a bit of context, then ended after confirming the essential detail. Below it, the terminal output showed [] again and again until a final word ended it. Everything finished with a sense of completion.",93.484795,4.537799,438,10.9375,0,2.5861692,3974.9932,66.50719,0.0,56519,642,0.011359012,6.464588,4.6293917,1537.0198,0.7388806343078613,1.0
"Context:
He rubbed his sore wrist and flexed his fingers before gripping the handlebar again. The car ahead braked, and his foot slammed the pedal as his shoulder tightened. He muttered that he needed both hands on the wheel if he wanted the vehicle to behave. When he finally parked, he stepped out slowly and shook feeling back into his arms.",29.751873,3.3928921,439,6.625,1,2.8728747,4748.5054,64.333786,0.0,44323,707,0.015951086,6.561031,4.8244257,1652.8759,0.9963200092315674,1.0
"Context:
The announcement began by crediting several organizations, a brand partnership, and a conference name reduced to initials. People mingled near tables of lighting fixtures, instrument accessories, and boxed furniture parts, sampling a hand cream while they compared finishes. A short talk followed where a clinician explained a mechanism with technical terminology and a chart of measured values. We later toured a neighborhood famous for an old uprising and a modern film festival, and the closing reception served kimbap alongside a playlist of Korean pop.",136.04372,4.9129763,440,11.2,0,2.8819497,4275.8037,65.022095,0.0,61509,703,0.011429221,6.555357,5.0571647,1483.6497,0.01498916931450367,0.0
"Context:
At Northshore Spa, the sauna could be reserved in fifteen-minute blocks, and each slot felt strangely precious. The attendant said only a small number of guests could enter at once for safety. An exclusive evening session sold out before lunch. One visitor watched the clock and tried to stretch the short visit into something longer. When the bell rang, the room emptied immediately.",38.15301,3.6416047,441,7.4000006,1,2.77244,3824.5881,64.028694,0.0,47989,695,0.014482485,6.543912,4.7770367,1379.5026,0.9913772344589233,1.0
"Context:
He loaded the bike onto the train and watched a horse trailer rumble past the platform. At the next stop, a farmer carried feed sacks and nodded in thanks when someone held the door. He offered his seat to a stranger with a tired child and then stood near the exit. The trip felt longer, but the gesture made it easier to bear.",43.37326,3.769843,442,7.953124,1,2.465176,3566.7507,57.214226,0.0,44888,669,0.0149037605,6.505784,4.6282816,1446.8544,0.9004427790641785,1.0
"Context:
A log file bloated overnight with lines that contained nothing but []. She searched for errors and found none, only more emptiness repeating. The next run finally ended with a short confirmation message. The abrupt stop felt like a breath held too long being released.",184.29257,5.2165246,443,12.981248,1,2.2314982,3010.9905,50.260597,0.0,32618,685,0.021000674,6.529419,4.437546,1349.3134,0.986520528793335,1.0
"Context:
She booked a late-spring trip and chose a small coastal town for quiet evenings. The days filled with bike rides, café stops, and long walks along the harbor. A local guide pointed out a lighthouse tour and a museum that stayed open late for visitors. By the end of the week, leisure had a rhythm that felt easy to keep.",30.462364,3.416492,444,7.9531245,1,2.5582511,5844.3145,66.62218,0.0,44862,653,0.014555749,6.481577,4.42901,2284.496,0.35201555490493774,0.0
"Context:
At the top of the document, a headline named the venue, the host, and two partner organizations, followed by a short string of capital letters. Inside the gallery, I drifted past pendant lights, instrument cases, and an industrial mixer presented like sculpture. A placard next to one installation described a technical process using dense chemical language that made my eyes slow down. The tour guide then pointed out the old fort across the river and the director who filmed a classic scene there, and the night wrapped up with tteokbokki and a playlist of Korean hits.",59.286022,4.0823736,445,10.6,0,2.8701286,5328.6396,68.22197,0.0,71314,689,0.009661497,6.535241,5.0845537,1856.5857,0.0017543162684887648,0.0
"Context:
The hotel retreat opened with a coach talking about discipline, better habits, and turning effort into results at work and in sport. He pivoted into a smooth sales pitch for his coaching program and invited everyone to sign up before checkout. An attorney reminded himself to examine the contract language, while a doctor introduced herself and warned about stress and sleep. During lunch, a pastor sat with a participant who admitted to anxious thoughts and mixed feelings they could not name out loud. By afternoon, most of the room had joined, and the group filed toward departures carrying branded folders and second thoughts.",88.20855,4.479704,446,11.55625,0,2.737011,4963.37,69.084755,0.0,73150,686,0.009377991,6.5308776,4.9849095,1813.4272,0.0015630502020940185,0.0
"Context:
She whisked eggs and folded herbs in, focused on the smell changing as heat built. Then she tried a new face mask recipe, mixing powder and water until it spread evenly. A craft project followed, with paper cut into precise shapes for a collage. Running to catch the bus turned the day’s gentle work into sudden exertion.",77.386,4.348806,447,10.11875,1,3.114652,3996.4797,65.06718,0.0,43666,675,0.015458251,6.514713,4.8218107,1283.1224,0.9938165545463562,1.0
"Context:
A twelve-month service agreement promised maintenance windows and clear response times, but it also required exclusivity for the vendor. The kickoff happened at Bluewater Spa, where only a few conference badges were issued for the short opening session. Hi, said the project lead, originally from Dublin, as she assigned intelligence gathering tasks on market trends and competitor pricing. Someone watered the indoor herbs, and another person placed branded tablets on each seat before the clock ran down. With a tight materials allowance, the design team still produced more signage than planned and repainted the banners to improve the quality of the finish. Time was running when the doors opened, but the room looked ready anyway.",108.76612,4.6892,448,10.375,0,2.4923255,4146.885,60.85274,0.0,84213,693,0.008229134,6.54103,5.1924148,1663.8616,0.008169949986040592,0.0
"Context:
The town hall meeting started with budget cuts and ended with shouting about corruption. Someone waved a newspaper that listed yet another scandal in Parliament. Outside, police lines formed as tensions rose between rival groups. Walking back to my car, I wondered how long the unrest would last.",47.60136,3.8628614,449,9.924996,1,2.5281603,3201.481,59.768845,0.0,35653,653,0.018315429,6.481577,4.385417,1266.3282,0.9715885519981384,1.0
"Context:
The ultrasound tech smiled when she saw the heartbeat, then asked whether I’d been tracking my sugar numbers. My chart had a few spikes, and the midwife mentioned gestational diabetes in a calm, practical voice. I swapped my usual breakfast for a smaller bowl and added a short walk after eating. When I got home, the tiny onesies in the drawer suddenly felt more real.",40.1787,3.693337,450,8.2,1,2.5036666,5801.342,61.32441,0.0,49212,695,0.014122572,6.543912,4.746755,2317.1382,0.9766810536384583,1.0
"Context:
The daycare director asked for proof of insurance, and the only copy I had was on paper, so I sent it by fax before pickup time. My doctor called about kidney numbers and said the bladder symptoms needed follow-up. A week later, I listened to an adjudicator summarize evidence in a case involving artisanal mining equipment that had gone missing. The whole update came through a choppy VoIP line, with the same bureaucratic tone as every official decision.",88.2816,4.4805317,451,10.949995,1,2.345693,4239.4746,59.5407,0.0,57821,697,0.012054444,6.5467854,4.825475,1807.3441,0.8566980957984924,1.0
"Context:
The cafe sat in a renovated warehouse by the harbor, and the address was the first thing on the invite. Inside, the walls were covered in warm wood panels and old posters that made everything feel curated. A small sign by the bar said “vintage night,” but the crowd looked like they’d come straight from meetings. When the host started speaking, the room felt like a pop-up event that could vanish tomorrow.",29.711601,3.3915377,452,7.640621,1,2.4313002,5242.694,63.216866,0.0,54689,655,0.011976814,6.4846354,4.624374,2156.3335,0.801381528377533,1.0
"Context:
At the hostel kitchen, the Whirlpool dishwasher was clogged, so the sink filled and everyone started washing by hand. A guest cleared the filter, restarted the unit, and the drain finally caught up. I stepped out to fax documents for an adjudication hearing and took a VoIP call about kidney and bladder results before heading to daycare pickup. That evening, the common room streamed a fantasy series while people debated politics and academic programs, with appliance beeps punctuating the chatter.",103.9599,4.6440053,453,11.849998,0,2.8718073,3867.561,64.27471,0.0,59109,723,0.01223164,6.5834093,5.0953336,1346.7341,0.05083948001265526,0.0
"Context:
The atrium display was arranged in a clean grid, but the rugs, lamps, and faded prints made it feel like a curated throwback. A sponsor’s brand was printed on every badge, and a few guests with recognizable names drew attention as soon as they walked in. Someone in the back verified a tool log, pushed a quick update, and then joined a conversation about the campaign email timing. Staff observed where people stopped, recorded the flow, and repositioned signage to smooth the path. The place felt nostalgic, yet every movement was being counted.",86.04662,4.4548893,454,10.487499,0,2.350835,5586.477,59.225227,0.0,70110,702,0.010012837,6.5539336,5.001907,2376.38,0.0023514805361628532,0.0
"Context:
An ad for headphones flashed a spec table with impedance, weight, and battery hours, and I clicked it while standing in line at the hardware store. I still had sawdust on my hands from home repairs, a dental reminder on my calendar, and tax forms waiting next to my savings account login. The café TV carried another Brexit negotiation update, framed as a deal that might finally close the chapter. At the university, a biography seminar drifted into philosophy and class, a lecturer spoke about blessings, the VR suite demonstrated a new education module, and I later cooked dinner and reviewed the headphones I didn’t buy.",98.637184,4.5914483,455,11.074999,0,2.2524836,5027.829,58.837334,0.0,77472,699,0.009022615,6.5496507,5.0315037,2232.127,0.0022529102861881256,0.0
"Context:
The lab assistant played a fixed pattern of tones, and the monitors stayed quiet until the very last beat. Right at the end of the sequence, a bright burst of activations rose across the display. She reran the trial twice, and the same final-moment surge appeared each time. When the sequence stopped, the room seemed to exhale with it.",50.255928,3.9171286,456,9.487498,1,3.2154202,5758.3687,76.98984,0.0,45505,678,0.0148994615,6.5191474,4.643239,1790.8604,0.9722809791564941,1.0
